text,label,label_id
"EDUARD, SITIE, PIETER EN LIZETTE 
223
Lizette van Wicky
Lizette van Wicky van Corrivont (1784-1824) werd geboren in Berbice. Tegenwoordig vormt het gebied, samen met Demerara (of Demerary) en 
Essequibo (vernoemd naar de gelĳknamige rivieren) de onafhankelĳke 
staat Guyana, buurland van Suriname. Het waterrĳke gebied was in de 
zeventiende en achttiende eeuw lange tĳd onder Nederlands koloniaal 
bestuur en stond vol met koffie- en suikerplantages. Diverse Utrechters 
investeerden in plantages aldaar. Lizettes ouders waren Emanuel van 
Corrivont, een plantage-eigenaar en slavenbezitter in Berbice, en een 
onbekende moeder, waarschĳnlĳk een (vrĳgemaakte) slavin. In 1763, een kleine twintig jaar voor Lizettes geboorte, brak in Berbice 
de eerste slavenopstand in Amerika uit waarbĳ de hele kolonie betrok-
ken was (drie jaar eerder was er een slavenopstand in Jamaica, maar 
die besloeg niet het hele eiland). Berbice is wel ‘een van de dodelĳkste 
slavensamenlevingen van de Atlantische wereld’ genoemd.’27 Meer dan 
een jaar lang wisten de tot slaaf gemaakten, onder leiding van Coffy en 
later Atta, de opstand in Berbice gaande te houden.28 De gouverneur van 
Berbice op dat moment was Wolfert Simon van Hoogenheim, die dankzĳ 
hulp van overzee en van inheemse volken uiteindelĳk de opstand de 
kop kon indrukken. Na zĳn gouverneurschap kwam Van Hoogenheim 
naar Utrecht, waar hĳ na wat omzwervingen trouwde op 3 juli 1786 
met Maria Elizabeth de Maleprade.29 In het Nationaal Archief liggen 
archiefstukken over de opstand, waaronder een briefwisseling tussen 
rebellenleider Coffy en gouverneur Van Hoogenheim.30
Lizette kwam als tiener met haar broer Louis Zamore van Wicky naar 
Nederland. Ze woonden eerst op kamers aan de Amstel 95 in Amsterdam 
bĳ de familie Andriessen, een bekende van hun vader. Op 20 juli 1805 
overleed Lizettes broer Louis vrĳ plots.",Colonialism,0
"224 
NANCY JOUWE
Nieuwegracht 35. Helaas sloeg toen het noodlot toe, want zowel peuter 
Erich als moeder Lizette overleden beiden in april 1824.31 Vermoedelĳk 
was dit het gevolg van een besmettelĳke ziekte of epidemie, iets wat 
vaker voorkwam in Nederlandse steden, en zeker in Utrecht. Bĳ haar 
overlĳden was Lizette ongeveer veertig jaar oud. Dochter Johanna 
vertrok daarna naar Indië met haar vader, die inmiddels commissionair 
(bemiddelaar) was. Jaren later keerde Johanna waarschĳnlĳk zonder 
haar vader terug naar Utrecht, waar ze ging wonen bĳ familieleden 
van haar vader. In 1868 overleed ze.32 De bewegingen van Lizette en 
haar dochter Johanna over drie continenten: Amerika, Europa en 
Azië, en met een voormoeder uit Afrika, laten zien dat vrouwen met 
Lizette van Wicky meldt het overlijden van broer Louis, Amsterdamsche Courant, 23 juli 1805 
(Delpher)
Lizette bij het doodsbed van broer Louis. Uit het dagboek van Christiaan Andriessen, 19 juli 
1805 (Collectie Koninklijk Oudheidkundig Genootschap)",Colonialism,0
"EDUARD, SITIE, PIETER EN LIZETTE 
225
een familiegeschiedenis in slavernĳ in alle delen van het Nederlandse 
koloniale rĳk mobiel waren, gedwongen door slavernĳ, maar ook uit 
vrĳe wil. Pieter Quint Ondaatje
‘Beroemde Utrechters? Rĳk de Gooyer, Willem van Hanegem en Marco 
van Basten. Wie dat zegt en Pieter Philip Jurriaan Quint Ondaatje 
vergeet, heeft een pĳnlĳke lacune in zĳn of haar historisch bewust-
zĳn’, zo citeerde de krant De Waarheid gemeenteraadslid Machteld 
Versnel-Schmitz (D66) in 1986. Versnel-Schmitz noemde Ondaatje 
de ‘aanvoerder van de Utrechtse studenten in hun actie tegen de 
regentenwillekeur’. Ze verwees naar het Utrecht van eind achttiende 
eeuw, toen een studentenbeweging het voortouw nam en fel streed voor 
bestuurlĳke democratisering, en Utrecht korte tĳd werd geregeerd door 
een democratische burgerraad. Utrecht was in deze tĳd het ‘brandpunt 
van een revolutie’ en deze studentenbeweging van vernieuwers werd 
mede geleid door Ondaatje.33 Hĳ en medestrĳder Bogislaus Fredericus 
von Liebeherr waren beiden in Nederlandse koloniën in Azië geboren. Versnel-Schmitz pleitte voor een standbeeld voor Ondaatje en vroeg 
zich in een brief aan burgemeester en wethouders af: ‘Is het college 
van B & W met mĳ van mening dat er tot dusver te weinig aandacht 
is besteed aan de periode 1785-1787, waarin Utrecht het centrum van 
de democratie in de Republiek was?’34 Op haar initiatief ‘werd giftig 
gereageerd’ volgens haar echtgenoot.35 Formeel werd haar verzoek 
afgewezen omdat volgens B&W zowel de stad Utrecht als Ondaatje zelf 
geen centrale rol speelden in de patriottentĳd, dus van dat standbeeld 
kwam het in de jaren tachtig niet. Hoewel Machteld Versnel inmid-
dels is overleden, is de wens voor een eerbetoon niet verdwenen. De 
waardering van Ondaatjes rol is inmiddels wel veranderd.",Colonialism,0
"In 2021 komt 
er op het stadhuis een plaquette ter ere van Pieter Quint Ondaatje. Bĳ de 
onthulling daarvan kan Machtelds weduwnaar Hans Versnel hopelĳk 
wel aanwezig zĳn, evenals de nazaten van Ondaatje zelf. Pieter Philip Jurriaan Quint Ondaatje (1758-1818) werd geboren op 
Sri Lanka.36 Zĳn moeder was een Amsterdamse en zĳn vaders familie 
kwam volgens een familieverhaal oorspronkelĳk uit Zuid-India. Een 
voorvader van Ondaatje was in de zeventiende eeuw naar Colombo 
gehaald door een voc-gouverneur om diens zieke echtgenote te genezen. Leden van deze familie van gemengde Tamil en Singalese achtergrond",Colonialism,0
"226 
NANCY JOUWE
kregen een prominente positie van schoolmeesters en predikanten. Pieters grootvader was chirurgĳn, zĳn vader predikant. Pieter doorliep 
als tiener een tĳd het seminarie in Colombo, waarna hĳ, net als zĳn 
vader, naar Utrecht kwam om theologie te studeren. Ondaatje woonde 
er aan de Lange Nieuwstraat 18. Een plaquette op het pand vormt een 
korte verwĳzing naar zĳn verblĳf. De patriottenbeweging liet in Utrecht voor het eerst van zich horen 
via een pamflet in 1781 en via het populaire tĳdschrift De post van den 
Neder-Rhyn, waarna de groep steeds meer tot politieke actie overging. Dit werd getriggerd door het machtsmisbruik van het vroedschapslid 
Willem Nicolaas Pesters, die al lange tĳd de lakens uitdeelde in Utrecht 
uit naam van de stadhouder. Een van Pesters bĳnamen was de Stichtse 
Sinterklaas (maar zĳn eigen achternaam was eigenlĳk al goed genoeg). Vroedschapsleden werden door de stadhouder (en dus Pesters) of door 
de leden zelf aangewezen. De patriottenbeweging had een concept-
reglement opgesteld (mede geschreven door Ondaatje) met een nieuwe, 
meer democratische bestuursinrichting.",Colonialism,0
"Het ontwerp kreeg veel bĳval 
van de Utrechters en werd elders in de provincies Utrecht en Holland 
Pieter Quint Ondaatje. Gilles Louis Chrétien, c. 1790 naar een tekening van Jean Fouquet (Het 
Utrechts Archief)",Colonialism,0
"EDUARD, SITIE, PIETER EN LIZETTE 
227
overgenomen. De patriotten, onder wie Ondaatje, bliezen de schutterĳ of 
burgerwacht ook nieuw leven in onder de naam Pro Patria et Libertate 
(‘voor Vaderland en Vrĳheid’) en hun publieke oefeningen op Sterrenbos 
trokken veel bekĳks. Toen de Utrechtse vroedschap in 1785 iemand wilde aannemen 
die fel tegen de ideeën van de patriotten was gekant, kwam het tot 
een confrontatie. Het plan van de patriotten voor een nieuw en meer 
democratisch bestuur werd onderdeel van een harde onderhande-
ling in het stadhuis tussen beide partĳen, terwĳl Utrechtse burgers 
het stadhuis omsingelden. De angstig geworden vroedschap gaf toe 
aan de eisen van de patriotten. Ondaatje sprak daarna een juichende 
menigte toe, die tevreden huiswaarts ging. Ondaatjes invloed was zo 
groot dat hĳ in een spotdicht door zĳn tegenstanders ‘Een zwart ondier 
vol lastervonden’ werd genoemd. Ook zĳn medestrĳders werden niet 
gespaard: Bogislaus Fredericus von Liebeherr, die in Makassar was 
geboren, werd een ‘ratelslang uit Morenland’ genoemd en diens zwager, 
Jacob de Joncheere uit India, ‘een apentronie weinig waard’.37
Tĳdens deze periode bleef het onrustig in de stad. Zo werd burgemees-
ter Loten in december 1785 aangevallen door een aantal burgers. Toen 
de vroedschap bleef vertragen met de uitvoering van het nieuwe plan 
namen de patriotten de macht over: het stadsbestuur werd afgezet en er 
Oefening van het exercitiegenootschap Pro Patria et Libertate in Sterrenbos.",Colonialism,0
"230 
NANCY JOUWE
imperialistische onderdrukking. (Langdurige toejuichingen). In de 
pauze werden 35 inteekeningen verzameld op het boek van De Kom 
over Suriname, dat door “Links Richten” uitgegeven wordt.’
Het boek waarnaar verwezen werd, Wĳ slaven van Suriname, kwam in 
1934 uit. Tĳdens het congres zelf verwees De Kom naar zĳn publicatie 
als een antifascistisch boek.41 Het kreeg toentertĳd weinig aandacht, 
maar in 2020 werd het boek alsnog een bestseller. Inmiddels wordt het 
beschouwd als een literair en historisch meesterwerk, een eloquente en 
schrĳnende aanklacht tegen racisme en uitbuiting. De Kom beschreef 
de Surinaamse geschiedenis vanuit een antikoloniaal perspectief en 
als zoon van een tot slaaf gemaakte vader. Zĳn familienaam was de 
omdraaiing van de naam van plantagehouder Mok.42 Zĳn familie en 
hĳzelf hadden de gevolgen van de koloniale overheersing zelf ondervon-
den, en hĳ stoorde zich aan het feit dat in Nederland zo weinig mensen 
wisten van slavernĳ. Hĳ woonde van 1920 tot 1932 in Nederland en 
keerde toen terug naar Suriname, waar de koloniale autoriteiten hem 
het leven onmogelĳk maakten, terwĳl zĳn populariteit onder het volk 
juist steeg. Hĳ werd verbannen en kwam in mei 1933 aan in Amsterdam. Een maand later verwelkomde Utrecht hem.",Modern Racism & Inequality,2
"Op zondag, tĳdens het congres zelf, deed de politie een inval in het 
n.v.-Huis. De Tribune versloeg dit op de voorpagina van 26 juni:
‘De Utrechtsche politie heeft Zondagmiddag getracht door een 
sensationeelen overval het Anti-Fascistische Congres te Utrecht in 
de war te schoppen. Door een zĳdeur drong plotseling een groote 
politiemacht naar binnen, die gevolgd werd door een gezelschap 
rechercheurs en ambtenaren van het parket. Door de dienstgangen 
van het gebouw kwam men achter het tooneel, vanwaar de troep het 
podium opdrong, waar het presidium zetelde. De plotselinge verschĳning van een inspecteur en politieagenten op 
het podium verwekte natuurlĳk groot opzien. Van het congres maakte 
zich groote verbolgenheid meester, zoodat het er een oogenblik op 
leek, dat de politie haar zin zou krĳgen en een bloedbad zou kunnen 
gaan aanrichten. Het presidium wist echter het congres tot kalmte 
te brengen, zoodat men geen succes had met de brutale provocatie.’
Op het congres werd opgeroepen om naar Nederland gevluchte Duitsers 
te helpen. Een niet nader genoemde Duitser sprak over de afschuwelĳke",Modern Racism & Inequality,2
"232 
NANCY JOUWE
situatie onder het fascisme in Duitsland, inclusief een verwĳzing naar 
concentratiekampen. In 1945, vlak voor de bevrĳding, zou Anton de Kom 
zelf overlĳden door ziekte in kamp Sandbostel, bĳ concentratiekamp 
Neuengamme. Een van de volgende sprekers was Roestam (of Rustam) Effendi, die 
volgens De Tribune het volgende meldde:
‘roestam effendi legt er den nadruk op, dat de Hollandsche 
bourgeoisie niet alleen hier In Holland, maar ook in Indonesië en 
Suriname bestreden moet worden. Het fascisme in Indonesië is zoover 
doorgevreten, dat bĳna geen arbeidersvergadering gehouden kan 
worden. Als een der sprekers het over koloniale uitbuiting heeft, 
wordt de vergadering onmiddellyk door de politie gesloten. Des nachts 
worden inlanders van hun bed gelicht en naar de concentratiekampen 
gevoerd, waar zĳ dwangarbeid moeten verrichten. De s.d.a.p. heeft gelukkig geen invloed in Indonesië, maar de refor-
mistische nationalisten als Thamrin spelen hun rol. De Inheemsche 
bourgeoisie in Indonesië is even fascistisch als de blanda’s. Wy moeten 
de muiters van „De Zeven Provinciën”, die eerstdaags voor het klas-
segerecht komen, redden.",Modern Racism & Inequality,2
"234 
NANCY JOUWE
Het is goed mogelĳk dat in Utrecht al in de derde eeuw na Christus 
zwarte mensen rondliepen. Utrecht was in die periode immers een 
Romeinse nederzetting. Voor het Nederlands grondgebied weten we 
daar eigenlĳk (nog?) nauwelĳks iets over, maar in Noord-Engeland 
zĳn dankzĳ archeologische vondsten bewĳzen gevonden voor Afro-
Romeinse aanwezigheid in de derde eeuw.45
Naast de eerdergenoemde onderzoekers doen in Nederland juist ook 
nazaten, bĳvoorbeeld Annemieke van der Vegt en Ron Siteur, onderzoek 
naar hun voorouders van kleur.46 Door zwarte bewoners en bezoekers 
van Utrecht te benoemen en hun handelingen te zien, erkennen we hun 
bestaan en hun belang. Zĳ hebben een bĳdrage geleverd aan lokale, 
nationale en zelfs internationale processen, zoals Ondaatje, die streed 
voor gelĳkheid en democratie, en De Kom en Effendi, die tegen fascisme 
en racisme in verzet kwamen. Belangrĳke politieke stemmen kortom, die 
sterke invloed op hun omgeving uitoefenden vanuit hun idealen. Door 
deze bewoners en bezoekers te benoemen, krĳgen we een gelaagder en 
gekleurder beeld van de stadsgeschiedenis van Utrecht. In de documentaire Zwart Belicht van Tessa Boerman (2008) zegt 
historicus Allison Blakely in relatie tot zwarte aanwezigheid in de 
Lage Landen:
‘The greatest insult is to be ignored. To be in the room but treated as 
if you simply do not exist. And this is what struck me in my research 
in Dutch art history and finding so many Black figures that were not 
just not named, but apparently unseen and not commented upon.’
(‘De grootste belediging is om genegeerd te worden. Om in de kamer 
aanwezig te zĳn maar behandeld te worden alsof je niet bestaat.",Modern Racism & Inequality,2
"Beiden kwamen we naar Nederland om verder te studeren in studies 
in de creatieve sector. Mĳn oom ging naar het nimeto, toentertĳd een 
Middelbare Technische School, om schilderen te studeren. Hĳ begon 
daar op 21-jarige leeftĳd in 1977. Hĳ vertrok vanuit Curaçao. Of beter 
gezegd uit Buena Vista, de woning van mĳn grootouders, die mĳn opa 
had gebouwd. Mĳn opa, mĳn ooms vader, was een timmerman en 
decorbouwer voor de reactiezaal van Shell.2",Colonialism,0
"Samen met de projector 
overhandigde hĳ mĳ een bruine papieren zak met daarin een collectie 
Super 8-rollen. Hĳ had ze voor zichzelf jaren eerder al gedigitaliseerd en 
nu zaten ze stof te verzamelen in zĳn schuur. Ik was al bezig met Super",Historical Slavery,1
"EEN AANEENRIJGING VAN PERSOONLIJKE ARCHIEVEN 
237
8-film, dus leek het hem passend om ze aan mĳ te geven. Ik hield ze 
tegen het licht en kon niet meteen uitmaken wat er allemaal op stond. Hĳ wist ook niet meer precies wat erop te vinden zou zĳn. Eenmaal 
terug in Nederland liet ik het inscannen bĳ Onno Petersen – hĳ heeft 
een hierin gespecialiseerd bedrĳf in Amsterdam – en werd duidelĳk 
wat voor een schat mĳn oom mĳ had overhandigd. Niet alleen waren 
het Super 8-films waarin het alledaagse leven van Zwarte mensen in de 
jaren tachtig in Nederland werd getoond, er zat ook geluid bĳ.5
In de beelden die Petersen en ik te zien kregen, waren de eerste jaren 
van mĳn neef en nichtje te zien. We zagen en hoorden verbazing over 
sneeuw en een trip die mĳn oom met zĳn studie ondernam naar het 
Middelheim-beeldenpark in Antwerpen. De filmbeelden toonden zĳn 
atelier op de academie en zĳn kunstwerken, waarover hĳ steevast te 
horen kreeg dat men het niet begreep. Carnaval en verzet
Een van de dingen die Rudsel Martinus filmde, was het Antilliaans 
 Carnaval dat op 6 augustus 1983 voor de tweede en laatste keer werd 
Rudsel Martinus, de oom van Quinsy Gario, tijdens het Antilliaans Carnaval in Utrecht, 1983 
(still uit ﬁlm van Rudsel Martinus)",Historical Slavery,1
"238 
QUINSY GARIO
gehouden in de Utrechtse binnenstad. Het is een reportage die begint 
met een korte uitleg van mĳn oom op de galerĳ van zĳn appartemen-
tencomplex. Hĳ zit in een bruine fauteuil en heeft een microfoon in 
zĳn hand terwĳl hĳ in het Papiamentu de kĳker meeneemt in wat we 
gaan zien. Door de ouderdom is de geluidstrack wat verschoven en loopt 
het geluid niet meer synchroon. Mensen dansen in felle kleuren en 
folkloristische outfits die verwĳzen naar de eilanden. Er zĳn traditionele 
kostuums te zien, en ook verwĳzingen naar de oliecrisis van dat moment, 
en dieren. Er lopen ook groepen mee die geen traditionele Caraïbische 
kostuums aan hebben. Eén groep loopt in witte pakken mee en een 
andere in zwarte pakken met boven hun hoofd verwĳzingen naar 
horoscopen. We zien de praalwagens langsrĳden, waarvan er eentje in 
het bĳzonder veel aandacht krĳgt van mĳn oom. Het is de praalwagen 
die hĳ zelf heeft ontworpen.",Modern Racism & Inequality,2
