chunk_id,text_for_scoring,score_Contemporary_Manifestations,score_Historical_Slavery_Colonialism,score_Structural_Continuity_Neocolonial,bertje_score_Contemporary_Manifestations,bertje_score_Historical_Slavery_Colonialism,bertje_score_Structural_Continuity_Neocolonial,cosine_primary,bertje_primary
f42593cf:00719,vertrok utrechtse wel vanuit verre verle- den reflecteerde diepe onuitwisbare impact kolonialisme slavernij richtte vervolgens zag belangrijkste hedendaagse uitdagingen kwam spreken onafhanke- lijkheid moeizame proces eén voorspelling indertijd goed krantenkop- pen kwam elk geval wel toenmalige nederlandse antillen zouden onderdeel blijven net niet-onafhankelijke zouden kiezen banden metropool kosten breuk zouden hoog ging territoriale economische ondersteu- ning paspoort daarmee bevrediging breken kolonisator tegenop betoogde inderdaad afgelopen dertig jaar nergens ter wereld voormalige kolonie alsnog onafhankelijkheid strijd niet-soevereine waar ter strijd gaat échte gelijkwaardigheid respect lokale caribische delen ko- ninkrijk treffend eerste oratie vind terug steeds relevant lijkt cariben klimaat terwijl thema wel diep koloniale geschiedenis alexander von humboldt schreef rond kolonisatie cariben alleen decimering oorspronkelijke bevolking introductie afrikaanse ecologische kaalslag las stu- aspect kennelijk blijven urgentie gevolg kolonisatie globali- sering erop zag tijd eerste oratie kennelijk,5.428261438921153,4.801244926626749,4.815104067521068,5.364104,5.453061,4.785405,Contemporary_Manifestations,Historical_Slavery_Colonialism
f42593cf:00720,vandaag ondenkbaar cariben spreken zónder bedreigingen klimaatverandering daarbij be- trekken climate injustice ca- riben elders global south dubbel hoef verwijzen even eloquente dramatische toespraak premier mia onlangs kli- maattop glasgow werk paden ingeslagen belangrijk leken waarvan hoop belang ervan vanmiddag laten klimaat- betreft vandaag allergrootste uitdaging gert oostindie cariben laten liggen terwijl urgentie alleen groter durf nauwelijks denken eigen ecologische voetaf- druk vier decennia vliegen trots thematiek governance climate change laatste jaren wél anderen kitlv daarom blij opvolger directeur diana onderzoek zeker verder wilde vanmiddag delen gedachten toekomst onze omgang koloniale verleden deed mede via omweg terugkijken paar eerdere belevenissen openbare kunt wilt tekst tweetalig toekomst koloniale verleden azië cariben toe haast overigens zeggen nieuwe kitlv juist gedijt warme steun zowel knaw universiteit denk alle binnen- buitenland mogen promovendi stu- denten mogen helpen gesprekspart- ners dichtbij verre landen hen trekt lange stoet mensen geestesoog voorbij leven immens,4.982076135661761,4.114799216257956,4.747963433544657,4.452713,3.9810474,4.5698133,Contemporary_Manifestations,Structural_Continuity_Neocolonial
8229fcbc:00731,legden zelfs enkele reflecties dag verband tussen heden erfenis retorisch af vragen ooit echte emancipatie plaatsgevonden af- schaffing slavernij opstand mei mensen ervan bewust gemaakt weinig solidariteit sociale cohesie bestond tussen verschillende bevol- kingsgroepen eeuwenlang eiland samenwoonden idee inclusieve democratie mythe roep volk emancipatie name betrekking opname zwarte arbeidersklasse gelijke recht- vaardige periode trinta di mei ontstonden curaçao verschillende organisaties postkoloniale iden- titeit probeerden vragen wij willen wij kregen daarbij volle sociale bewustwordingsproces brach- ten organisaties specifiek slavernij erfenis ter vooral leider slavenopstand kreeg proces organisaties zoals fundashon tula komishon di koordinas- hon di ougustus asosashon promoshon konsenshi istóriko ter bevordering his- torisch plataforma di sklabitut herensia di sklabitut slavernij werden drijvende krachten achter vormgeven bewustzijn bijzondere aandacht ver- dienen jaarlijkse herdenkingen au- gustus dag waarop slavenopstand start diversiteit herdenking slavernijverleden loop ja- ren alsmaar groter,4.872123646641385,5.168787923500004,4.694747466589881,5.9901657,5.941658,5.0014544,Historical_Slavery_Colonialism,Contemporary_Manifestations
ce07bddc:00737,antwoorden ministers buitenlandse zaken justitie mede namens minister binnenlandse zaken vragen lid belhaj bericht opa anton kom begint intrekken vraag bent bekend bericht opa anton kom begint intrekken antwoord vraag klopt verzetsheld anton kom jaar dood steeds buiten vervolging waarom antwoord moment vervalt rechtswege recht betekent anton kom vanaf moment overlijden openbaar ministerie vervolgd vraag deelt mening familie anton kom lang wachten wanneer volgens sprake eerherstel anton antwoord afgelopen jaren diverse manieren erkenning gegeven grote bijdrage anton kom nederlandse geschiedenis gebaar nederlandse regering momenteel kader motie ojik vormgegeven toekomstige generaties antwoord vraag laat onverlet anton zoals minister ollongren aangegeven toespraak tijdens nationale herdenking slavernijverleden juli eerherstel mede kader uitvoering gewerkt samenspraak vraag bent hoogte motie-van ojik waarin regering verzocht maken waaruit erkenning blijkt foutief handelen jegens anton staat uitvoering antwoord kamerbrief maart minister buitenlandse zaken kenmerk update gegeven uitvoering sindsdien minister buitenlandse zaken aanvullende gesprekken gevoerd nabestaanden invulling gebaar kamer nader geïnformeerd,4.563539065337723,4.239634173749567,4.91403332425366,4.989036,5.0673246,4.7852583,Structural_Continuity_Neocolonial,Historical_Slavery_Colonialism
44fd2dff:00738,dechargeverlening tweede kamer comptabiliteitswet verklaart voorzitter tweede kamer staten-generaal tweede kamer hiervoor gedane verzoek verlening tegemoet gekomen daartoe strekkend genomen vergadering voorzitter tweede grond derde comptabiliteitswet originele exemplaar onderhavige ondertekening hierboven opgenomen ter behandeling doorgezonden voorzitter eerste kamer dechargeverlening eerste kamer comptabiliteitswet verklaart voorzitter eerste kamer staten-generaal eerste kamer hiervoor gedane verzoek dechargeverlening tegemoet gekomen daartoe strekkend genomen vergadering voorzitter eerste grond comptabiliteitswet originele exemplaar onderhavige ondertekening hierboven opgenomen doorgezonden minister algemeen ligt jaarverslag betreft niet-departementale jaarverslag bes-fonds maakt onderdeel financiële verantwoording daarbinnen jaarverslag bes-fonds kent tegenstelling mentaal jaarverslag slechts één beleid gevoerd ter realisatie algemene beleidsdoelstelling direct verbonden ene uitvoering bes-fonds opgenomen kosten begrotingshoofdstuk binnenlandse zaken laties jaarverslag volgt algemeen deel,2.2907896264878413,3.812765306625243,4.015519680435915,2.2925732,4.318337,4.2352047,Structural_Continuity_Neocolonial,Historical_Slavery_Colonialism
44fd2dff:00743,maart commissie sociaal minimum caribisch nederland taak onderzoek nodig rond komen sint eustatius commissie gekeken systematiek sociaal commissie oktober rapport aanvulling middelen volgend jaar extra uitgetrokken koopkracht verbeteren inwoners sint eustatius opdracht ministerie bzk onderzoek gedaan uitkeringen drie openbare lichamen ontvangen bes- sinds onderzoek plaatsgevonden hoogte uitkering eilanden relatie voeren ontbreken recent onderzoek helder inzicht benodigde middelen verhouding middelen onderzoek uitgevoerd bureau ideeversa oktober kamer uitkomst onderzoek cn-envelop significante geleverd hoogte voldoende huidige structurele taken ideeversa adviseert daarnaast uitkering mee laten groeien openbare lichamen compenseren demografische rapport volgt beperkingen rondom lenen wet openbare lichamen maken sprake onvoldoende afspraken rondom onderhoud wet finbes sluit aangaan leningen openbare lichamen ideeversa geeft leidt kapitaalvernietiging duurzaam omgaan volgend kabinet besluiten voorstellen nadere,3.049698137665318,4.004049092215299,3.732714945454382,3.1660864,3.7158248,3.8249207,Historical_Slavery_Colonialism,Structural_Continuity_Neocolonial
44fd2dff:00744,afspraken eilandgerichte aanpak staatssecretaris bzk saba sint eustatius afspraken november opnieuw getekend stukken bonaire bestuurscollege pas recent aangetreden eerst genomen prioriteiten vast alvorens afspraken gemaakt konden afspraken dienen ervoor samenwerking tussen openbare lichamen sturen samen richt slag hierin openbare lichamen prioriteiten afspraken gemaakt zoals versterken bestuur- duurzaamheid economische afsprakenakkoord sint eustatius openbaar lichaam sint eustatius ervoor gekozen onderwerpen vorige afspraken terug laten komen huidige vorige afspraken één jaar besloegen resterende acties afspraken staan vooral economische circulariteit focus goed bestuur houdt sociale huurwoningen cultureel erfgoed intensiever versterking digitale vaardigheden inwoners verschillende uitbreiden economie onderzocht verder gewerkt versterking saba package agreement openbaar lichaam saba vier prioritaire aangewezen nieuwe iteratie bestaanszekerheid economische natuur goed,2.138201113514929,1.8858887373884583,1.621542433302836,2.8213587,3.2244532,2.7915747,Contemporary_Manifestations,Historical_Slavery_Colonialism
44fd2dff:00745,binnen afspraken gemaakt vooruitgang inwoners zoals voortzetten ferry tussen sint eustatius sint wegnemen barrières economische ontwikkeling eiland weg verdere digitalisering opstellen opstellen ontwikkelingsplan saba bouwen betaalbare huur- openbaar lichaam gecommitteerd uitvoeren meerjarig plan verder ontwikkelen professionaliseren eigen aandacht leren ontwikkelen interne procedures capaciteit versterken kernfuncties wetgeving juridische personeel versterken bestuurs- uitvoeringskracht verder gewerkt versterken bestuurs- uitvoeringskracht caribisch bestuurskracht betreft kwaliteit professionaliteit politieke gezagdragers ganen openbare samenspel tussen bestuurscollege directe ondersteuning goed openbaar bestuur gedegen besluitvormingsprocessen randvoorwaarde verdere ontwikkeling saba sint ministerie bzk ingezet versterking hiervan afsluiten afspraken bestuurders saba sint werken wetsvoorstel thans consultatiefase steunen ontwikkeling aanbieden trainingen gedeputeerden opzetten kingen tussen europees nederlandse gemeenten openbare openbare lichamen staan veelvoud taken standig samenwerking organisaties den haag moeten vraagt sterk moment uitvoeringskracht,3.939291575176486,4.621224466643408,4.755234038342369,3.6041281,4.062477,3.849325,Structural_Continuity_Neocolonial,Historical_Slavery_Colonialism
44fd2dff:00747,besluit voorwaarde verbonden eilandbestuur aantal resterende verbeterstappen gebied financieel beheer diende realiseren voordat overgegaan volgende fase regeringscommissaris sint eustatius inmiddels verklaard alle verbeterstappen daarmee voldaan alle voorwaarden besluit laten slaan bereiken fase waarmee verhoudingen zoals vastgelegd wolbes finbes stap hierin benoeming coördinerende rol dossiers caribisch gebied betreffen complex aard beslaan veelal meerdere opgaven gebaat integrale versterking haagse coördinatie verbetering samenwerking tussen europees nederland caribisch nederland daarom groot gericht kiezen inzet prioritaire helpt resultaatgericht coördinerende rol ministerie bzk hierin verder gewerkt toepassing principe uitgangspunt alle beleidsintensiveringen daaruit voortvloeiende wetgeving financiële consequenties toepassing caribisch redenen departementen daartoe inzet caribisch nederland veelal ondergebracht waarin doelen ambities uitvoering combinatie toepassing leiden tastbare vooruitgang inwoners saba sint toepassing verhoudingen acht uitdaging verder proces standaardiseren zodat caribisch nederland standaard onderdeel beleidsvorming,3.235187593973604,4.651980679219108,3.9921753254196455,2.8355658,3.3539374,3.510055,Historical_Slavery_Colonialism,Structural_Continuity_Neocolonial
44fd2dff:00748,hiervoor standaardformulieren handboeken aangepast zoals draaiboek hierdoor caribisch nederland vroeg stadium beleidsambtenaren wetgevingsjuristen daarnaast ministerie bzk advies verlenende rol richting departementen openbare lichamen beoordeling toepassing principe begeleidende rol contacten tussen openbare lichamen ministerie bzk opstellen liseren wetgevingsoverzicht caribisch onderdelen principe werkbaar adresseren wet- regelgeving lange daarnaast inventarisatie plaatsvinden welke wet- regelgeving moment toepassing caribisch aanleiding inventarisatie bekeken welke wet- regelgeving langere aanpassing aanmerking financieel toezicht college financieel toezicht sint eustatius saba adviseert minister bzk financiën sint eustatius wet taakverwaarlozing sint eustatius sint eustatius sinds uitgezonderd toezicht normaal college financieel toezicht bes dende rol sint eustatius volledig conform wet financiën openbare lichamen sint eustatius saba behoeven begrotingen openbare lichamen goedkeuring minister binnenlandse zaken eind alle drie openbare lichamen gegeven begrotingen jaar ministerie bzk ziet erop toe openbare lichamen financieel beheer goed niveau brengen meting monitor financieel beheer bleek alle drie openbare lichamen vooruitgang geboekt ten opzichte vorige,3.528214385840421,3.564049230263895,2.7375961060801126,3.934479,3.3168101,3.4401693,Historical_Slavery_Colonialism,Contemporary_Manifestations
44fd2dff:00752,versterking grenstoezicht landen versterkt personeel douane nederland werden ingezet kennis dragen ondersteunen waar navolging aruba curaçao sint maarten jaar gestart implementatie plan alle drie landen goede stappen zorgen beperkte capaciteit diensten trage inkoopprocessen betrokken diensten zetten vertraging zoveel detentie sint maarten europese hof rechten mens geoordeeld zaak corallo nederlanden sprake schending vernederende europees verdrag rechten mens overeenkomen derde tranche steun sint maarten éénmalig verbeteren gevangeniswezen sint naast uitvoering eind sint maarten unops gesloten overeenkomst ontwerp nieuwe vanuit ministerie bzk dienstverleningsovereenkomst gesloten dienst justitiële inrichtingen immateriële aspecten gevangeniswezen daarnaast twee verstrekt national recovery program bureau eerste verstrekt plan aanpak detentie actualiseren verder tweede herstellen politiecellen brengen aanbevelingen europees comité preventie foltering vernederende behandeling bestraffing rapport uitbrachten verschillende onderdelen gevangeniswezen,4.319348056553815,4.67082244924214,4.758572617591474,3.7833452,4.201447,3.6003704,Structural_Continuity_Neocolonial,Historical_Slavery_Colonialism
